,Latitude,Longitude,name,wheelchair,wheelchair:description,amenity,opening_hours,tourism,atm,website,cuisine
13394,48.0997503,11.6329791,Medizinisches Versorgungszentrum Ottobrunn,Fully Wheelchair Accessible,,Doctors,,,,,
4455,48.1117248,11.5508109,Mehmann,Partially Wheelchair Accessible,,Restaurant,"Mo-Su 11:30-14:30, 17:30-23:00",,,https://www.restaurant-mehmaan.de/,Indian
6016,48.1263572,11.6443376,Meiersche Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-19:00, Sa 08:30-17:00",,,,
9785,48.1396309,11.5448334,Meininger München,Partially Wheelchair Accessible,,,,Hostel,,,
6255,48.1415708,11.4506911,Mensa Pasing,Partially Wheelchair Accessible,,Canteen,,,,https://www.studentenwerk-muenchen.de/mensa/standorte-und-oeffnungszeiten/pasing/,
979,48.1602752,11.5038365,Mensch und Natur,Fully Wheelchair Accessible,,,"Tu-Fr 09:00-17:00, Th 09:00-20:00, Sa,Su,PH 10:00-18:00",Museum,,,
2387,48.1649131,11.4679767,Menzinger Apotheke,Fully Wheelchair Accessible,,Pharmacy,,,,,
8554,48.1713479,11.4804943,Menzingers,Fully Wheelchair Accessible,,Restaurant,Mo-Su 11:30-23:30,,,,
1923,48.166558,11.5865483,Mercure München-Schwabing,Partially Wheelchair Accessible,,,,Hotel,,https://mercure.accor.com/de/deutschland/index.shtml,
3440,48.1298938,11.5842589,Merkur,Fully Wheelchair Accessible,,,,Artwork,,,
13059,48.1141709,11.6594977,Metzgerei Wimberger,Fully Wheelchair Accessible,,Marketplace,"Th-Fr 07:00-18:00, Sa 07:00-12:00, PH closed",,,,
8016,48.1193894,11.5825071,Mex,Fully Wheelchair Accessible,,Restaurant,,,,,
10821,48.1634581,11.5026448,Mexikohaus,Fully Wheelchair Accessible,,,,Attraction,,,
1350,48.1362595,11.5744496,Meyerbeer Coffee,Fully Wheelchair Accessible,,Cafe,"Mo-Fr 07:30-20:00, Sa 08:00-20:00, Su 10:00-20:00",,,,
871,48.1403943,11.5909872,Mezza Via,Fully Wheelchair Accessible,,Restaurant,"Mo-Th 11:30-15:00,18:00-24:00, Fr 11:30-15:00,18:00-02:00, Sa 15:30-02:00",,,https://www.mezzavia.de/,Italian
9843,48.1496553,11.6197533,Mi Li Fu,Fully Wheelchair Accessible,,Restaurant,,,,,Asian
3377,48.1980286,11.5345825,"Michael Achatz,Andreas Heigert,Orest Marko Mialkowskyi",Partially Wheelchair Accessible,,Doctors,"Mo, We, Th 08:00-12:00, 15:30-18:30, Tu,Fr 08:00-12:00",,,,
9991,48.1474747,11.5775423,Micheko Galerie,Fully Wheelchair Accessible,,,"Tu-Fr 14:00-19:00, Sa 11:00-15:00, PH off",Gallery,,,
543,48.1545839,11.5614767,Michel,Partially Wheelchair Accessible,,Cafe,"Mo-Su,PH 05:30-18:30",,,,
11311,48.1182992,11.6102545,Milchreise,Partially Wheelchair Accessible,,Fast Food,"Mo-Fr 10:30-19:00, Sa 11:00-17:00, PH off",,,https://milchreise.com/,
3886,48.1364835,11.5372244,Mille Miglia,Partially Wheelchair Accessible,,Restaurant,"Mo-Th 11:00-14:30, 17:30-23:00, Su 17:00-23:00, Fr 11:00-14:30, 17:30-23:30, Sa 17:00-23:30",,,,Italian
13319,48.137559,11.5625661,Millenium,Partially Wheelchair Accessible,,Restaurant,"Su-We 11:00-02:00, Th-Fr 11:00-03:00, Sa 14:30-02:00",,,http://www.cafe-millennium.de,"Burger,American,Pasta,Italian"
4852,48.1862764,11.5765664,Minerva Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:00, Sa 08:30-12:30",,,,
12422,48.1619596,11.5689803,Minimis Coffeehouse,Fully Wheelchair Accessible,,Cafe,"Mo-Fr 07:00-19:00, Sa 08:00-19:00, Su closed",,,,
10683,48.1470447,11.5695824,Minna Thiel,Partially Wheelchair Accessible,,Bar,,,,,
7286,48.1495727,11.5709184,Miracolo,Fully Wheelchair Accessible,,,,Artwork,,,
10717,48.1202656,11.5740464,Miss Lilly's,Partially Wheelchair Accessible,,Restaurant,Mo-Su 09:00-17:00,,,https://www.misslillys.de/,
296,48.1268567,11.594068,Mitani,Partially Wheelchair Accessible,,Restaurant,Tu-Sa 18:00-23:00,,,,Japanese
11733,48.1404586,11.5182691,Mixkultur,Fully Wheelchair Accessible,,Bar,,,,https://www.cocktail-kurse.com/,
6649,48.1320916,11.564288,Mixto,Partially Wheelchair Accessible,"Toilette nur über steile Treppe erreichbar, nicht für Rollstuhlfahrer geeignet. Aber über das Carat Hotel nebenan ist eine Behindertentoilette erreichbar.",Cafe,Mo-Sa 17:30-22:30,,,,Italian
1176,48.2150182,11.5308501,Mocho Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo 08:00-19:00, Tu-We 08:00-18:30, Th 08:00-19:00,Fr 08:00-18:30, Sa 08:30- 13:00",,,https://mocho-apotheke.jimdo.com,
935,48.1937898,11.6184386,Mohr-Villa,Fully Wheelchair Accessible,,Arts_Centre,"We,Th 11:00-15:00",,,https://www.mohr-villa.de/,
6145,48.10173,11.6279362,Mohrhof Hofcafé,Fully Wheelchair Accessible,,Cafe,Mo-Sa 08:00-19:00,,,,
12463,48.1605908,11.5863174,Mon Ami,Partially Wheelchair Accessible,,Bar,"Su-Th 14:00-02:00, Fr,Sa 14:00-03:00",,,,
11686,48.1123885,11.575942,Monachi Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:30-13:00",,,,
5711,48.1328243,11.5760051,Monaco,Partially Wheelchair Accessible,,Restaurant,Mo-Su 11:30-23:30,,,,Italian
7185,48.134888,11.5709875,Mongo's,Partially Wheelchair Accessible,,Restaurant,"Mo-Sa 17:00-01:00, Su 11:30-16:00, 17:00-00:00",,,https://www.mongos.de/,Mongolian
5687,48.1624467,11.5635127,Monopol,Partially Wheelchair Accessible,,Cinema,,,,https://www.monopol-kino.de/,
10144,48.1390699,11.5596055,Montana,Fully Wheelchair Accessible,,Restaurant,,,,,Kebab
6867,48.1634722,11.4964605,Moor,Fully Wheelchair Accessible,,,,Attraction,,,
11741,48.1207544,11.5766852,Morgana,Fully Wheelchair Accessible,,Cafe,,,,,
4178,48.1309985,11.6167202,Morgenland Falafel House,Partially Wheelchair Accessible,,Fast Food,"Mo-Fr 8:00-20:00, Sa 10:00-20:00, PH,Su off",,,https://morgenland-falafel-house-baklawa-house.business.site/,Kebab
2554,48.1579842,11.5719807,Morso 2,Partially Wheelchair Accessible,,Cafe,ist noch nicht geöffnet,,,http://morso-cafe.de/,Italian
12127,48.1325077,11.6903079,Motel One,Fully Wheelchair Accessible,,,,Hotel,,,
6045,48.1093117,11.5794383,Motel One München-Campus,Fully Wheelchair Accessible,,,,Hotel,,https://www.motel-one.com/de/hotels/muenchen/hotel-muenchen-campus/,
1402,48.1301364,11.5894509,Motorama,Fully Wheelchair Accessible,,Parking,,,,,
1131,48.1543136,11.5093952,Mozzamo,Partially Wheelchair Accessible,,Restaurant,"Mo off, Tu-Su 12:00-23:30",,,https://mozzamo.de/restaurants/,Italian
7557,48.1334379,11.595917,Mr. Baker's Coffeehouse,Partially Wheelchair Accessible,,Cafe,"Mo-Fr 07:30-18:30, Sa-Su 10:00-18:30",,,https://www.mrbakers.de/,
6761,48.1515015,11.5765984,Mr. Ben,Fully Wheelchair Accessible,,Cafe,"Mo-Fr 07:00-19:00, Sa 08:00-19:00",,,,
1004,48.1297725,11.630861,Mr. HAI,Fully Wheelchair Accessible,,Restaurant,"Su-Fr 11:00-15:00,17:00-22:00, Sa 17:00-22:00",,,,Asian
4104,48.133,11.5896875,Muffatcafe,Fully Wheelchair Accessible,,Bar,,,,,
6722,48.1554136,11.5347894,Muffins 'n' More,Fully Wheelchair Accessible,,Pub,"We-Su 15:07-23:00, Tu 17:07-23:00",,,,
79,48.1310014,11.5605247,"Mund-, Kiefer-, Gesichtschirurgie",Partially Wheelchair Accessible,,Hospital,,,,https://www.lmu-klinikum.de/,
7993,48.1625826,11.5778516,Munich Rooms,Partially Wheelchair Accessible,,,,Hotel,,https://www.mucrooms.de/,
8021,48.1382088,11.5396619,Munzur,Partially Wheelchair Accessible,,Restaurant,Mo-Su 12:00-01:00,,,,
9671,48.1238308,11.6127644,Muro's Store,Fully Wheelchair Accessible,,Post Office,"Mo-Fr 08:00-18:00, Sa 09:00-13:00, PH,Su off",,,,
310,48.1481129,11.572363,Museum Mineralogia München,Partially Wheelchair Accessible,,,"Tu-Su,PH 13:00-17:00",Museum,,,
7958,48.1446864,11.5667305,Museum für Abgüsse klassischer Bildwerke,Fully Wheelchair Accessible,,,"Mo,We,Fr 10:00-18:00,Tu,Th 10:00-20:00",Museum,,https://www.abgussmuseum.de/,
12610,48.2012511,11.5474538,Musikschule Bilan,Fully Wheelchair Accessible,,Music_School,,,,http://musikschule-bilan.de,
3967,48.1218504,11.5397814,Mutabor,Fully Wheelchair Accessible,,Clinic,,,,https://www.mutabor.org/,
3035,48.1829491,11.5327821,My Indigo,Fully Wheelchair Accessible,,Fast Food,Mo-Sa 09:30-20:00,,,,Asian
4153,48.1272412,11.5024775,My Stolz - The Burger Boss,Partially Wheelchair Accessible,,Restaurant,Mo-Su 17:00-22:45,,,https://mystolz.com/,Burger
592,48.1092785,11.5383333,Mykonos,Partially Wheelchair Accessible,,Restaurant,"Mo-Su,PH 17:30-24:00, Su-Fr,PH 11:30-14:30",,,http://mykonos-sendling.com/,Greek
1548,48.1112534,11.5484514,Myra,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 17:00-01:00, Sa 11:00-01:00, PH,Su 10:00-01:00",,,,Turkish
10969,48.1126829,11.5484152,Mytom,Fully Wheelchair Accessible,,Restaurant,"Jan-Dec: Mo-Fr,Su 11:00-22:00",,,,Asian
5645,48.1517098,11.5807747,Müller Bäckerei,Fully Wheelchair Accessible,kleine Schwelle.- Innen und außen anfahrbare Tische.- Kein WC,Cafe,,,,,
3256,48.1357439,11.5767803,Münchens kleinste Gaststätte,Partially Wheelchair Accessible,,Fast Food,"Mo-Fr 10:00-22:00, Sa 10:00-20:00",,,https://muenchenskleinstegaststaette.de/,Regional
5971,48.1209382,11.6042884,Münchenstift St. Maria,Fully Wheelchair Accessible,,Social_Facility,,,,https://www.muenchenstift.de/de/haeuser/pflegeheime/ramersdorf.html,
11950,48.12983,11.5595892,Münchner Aidshilfe,Fully Wheelchair Accessible,,Social_Facility,"Mo,Tu,We 10:00-12:00,13:00-16:00, Th 13:00-16:00, Fr 10:00-12:00",,,https://www.muenchner-aidshilfe.de,
629,48.1484333,11.4617163,Münchner Bank,Fully Wheelchair Accessible,,Bank,Mo-Fr 09:00-12:30,,Fully Wheelchair Accessible,https://www.muenchner-bank.de/wir-fuer-sie/filialen-ansprechpartner/filialen1/uebersicht-filialen/filiale-pasing.html,
3251,48.1354354,11.5764904,Münchner Bier,Fully Wheelchair Accessible,,Pub,,,,https://www.viktualienmarkt-muenchen.de/biergarten/,
7555,48.1587024,11.5746374,Münchner Boulangerie,Partially Wheelchair Accessible,,Cafe,"Mo-Fr 07:00-18:00, Sa,Su 08:00-18:00",,,,French
1059,48.1406124,11.5838361,Münchner Hypothekenbank EG,Partially Wheelchair Accessible,,Bank,,,no,https://www.muenchenerhyp.de/de,
1071,48.138404,11.58247,Münchner Kammerspiele,Partially Wheelchair Accessible,,Theatre,,,,,
8309,48.1437963,11.4235988,Münchner Kindl Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-19:00, Sa 08:00-13:00",,,https://www.mkapo.de/,
1094,48.129588,11.6221657,Münchner Stadtbibliothek Berg am Laim,Fully Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa-Su 10:00-15:00",,,,
793,48.1516994,11.619826,Münchner Stadtbibliothek Bogenhausen,Fully Wheelchair Accessible,,Library,"Mo,Tu,Th,Fr 10:00-19:00, We 14:00-19:00",,,,
6375,48.0958408,11.4945663,Münchner Stadtbibliothek Fürstenried,Fully Wheelchair Accessible,,Library,"Tu-Fr 8:00-22:00, Sa 10:00-15:00, PH off",,,,
1580,48.1142365,11.582225,Münchner Stadtbibliothek Giesing,Fully Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa 10:00-15:00",,,,
13334,48.111813,11.5537368,Münchner Stadtbibliothek HP8,Fully Wheelchair Accessible,,Library,Mo-Su 07:00-23:00,,,https://www.muenchner-stadtbibliothek.de/stadtbibliothek-im-hp8,
3407,48.1185988,11.490761,Münchner Stadtbibliothek Hadern,Fully Wheelchair Accessible,,Library,"Mo,Tu,Th,Fr 10:00-19:00, We 14:00-19:00",,,,
1246,48.125497,11.559648,Münchner Stadtbibliothek Isarvorstadt,Fully Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa 10:00-15:00",,,,
7356,48.1364024,11.5034358,Münchner Stadtbibliothek Laim,Fully Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa 10:00-15:00",,,,
5944,48.151772,11.5648447,Münchner Stadtbibliothek Maxvorstadt,Fully Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa 10:00-15:00",,,,
1647,48.1829878,11.5669535,Münchner Stadtbibliothek Milbertshofen,Partially Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa 10:00-15:00",,,,
186,48.1817693,11.5290142,Münchner Stadtbibliothek Moosach,Fully Wheelchair Accessible,,Library,"Mo,Tu,Th,Fr 10:00-19:00, We 14:00-19:00",,,,
1938,48.1018265,11.6441307,Münchner Stadtbibliothek Neuperlach,Fully Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa 10:00-15:00",,,,
1091,48.1176662,11.6146721,Münchner Stadtbibliothek Ramersdorf,Fully Wheelchair Accessible,,Library,"Sa 10:00-15:00, Tu-Fr 10:00-19:00",,,,
4475,48.1597198,11.5836786,Münchner Stadtbibliothek Schwabing,Fully Wheelchair Accessible,Zugang über Lift im Innenhof. Rollstuhlgerechtes WC vorhanden.,Library,"Mo,Tu,Th,Fr 10:00-19:00, We 14:00-19:00",,,,
249,48.1170783,11.5379376,Münchner Stadtbibliothek Sendling,Fully Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa 10:00-15:00",,,,
887,48.1122188,11.7065929,Münchner Stadtbibliothek Waldtrudering,Fully Wheelchair Accessible,,Library,"Tu-Fr 10:00-19:00, Sa 10:00-15:00, PH off",,,,
9425,48.1364498,11.5448796,Münchner Stadtbibliothek Westend,Fully Wheelchair Accessible,,Library,"Mo,Tu,Th,Fr 10:00-19:00, We 14:00-19:00",,,,
9963,48.1390679,11.5593145,Münchner Stubn,Fully Wheelchair Accessible,,Restaurant,"Fr-Sa 11:00-04:00, Su-Th 11:00-01:00",,,https://www.muenchner-stubn.de/,Regional
3638,48.1357845,11.572326,Münchner Suppenküche,Fully Wheelchair Accessible,,Restaurant,Mo-Fr 10:00-15:00,,,https://muenchner-suppenkueche.de/,Soup
11374,48.135351,11.5998193,Münchner Volkshochschule – Einstein 28,Fully Wheelchair Accessible,,College,,,,https://www.mvhs.de/ueber-uns/standorte/stadtbereich-mitte,
11964,48.1398208,11.5615855,NENI München,Fully Wheelchair Accessible,,Restaurant,Mo-Su 07:00-23:00,,,https://www.nenimuenchen.de,
2640,48.1114092,11.6181213,NH München City Süd,Fully Wheelchair Accessible,,,,Hotel,,https://www.nh-hotels.com/hotel/nh-muenchen-city-sued,
1322,48.1810665,11.5871328,NO-26,Partially Wheelchair Accessible,,Restaurant,,,,http://www.kleingartenverein-no26.de/gaststaette.html,
7776,48.1414277,11.5627629,NY.Club,Fully Wheelchair Accessible,,Nightclub,,,,https://www.nyclub.de/,
13716,48.1236107,11.6170366,Nachbarschaftstreff Westerhamer Straße,Fully Wheelchair Accessible,,Social_Facility,,,,https://mags-muenchen.de/westerhamer-strasse-nachbarschaftstreff/,
9789,48.1118188,11.5856056,Nachbarschaftstreff am Walchenseeplatz,Fully Wheelchair Accessible,,Social_Facility,,,,https://s-balt.de/ueber-uns/nachbarschaftstreff-am-walchenseeplatz/,
13748,48.1379796,11.5645799,Nai Cha,Fully Wheelchair Accessible,,Cafe,"Mo-Sa 11:30-22:00,Su,PH 12:00-22:00",,,,Bubble_Tea
12829,48.1603979,11.5736661,Nam's Sushi,Fully Wheelchair Accessible,,Restaurant,"Mo-Fr 11:00-23:00, Sa 16:00-23:00, Su 14:00-23:00, PH 14:00-23:00",,,,Sushi
11449,48.1470928,11.4575559,Nanami Japanese Taste,Partially Wheelchair Accessible,,Restaurant,"Tu-Su 17:00-22:00, Th 12:00-15:00,17:00-22:00, Fr 12:00-15:00,17:00-23:00, Sa 17:00-23:00",,,,"Japanese,Sushi"
5943,48.1506254,11.5654952,Nasca,Partially Wheelchair Accessible,,Restaurant,"Tu-Th 6:00-23:00, Fr-Sa 18:00-24:00",,,https://nasca-restaurant.com/,Peruvian
1435,48.1490721,11.5518845,Natraj,Partially Wheelchair Accessible,,Restaurant,"Su-Sa 11:30-14:30, 17:30-00:00",,,https://natrajmünchen.de/,Indian
2990,48.0988198,11.5472012,Naturfreundehaus Bootshaus München,Partially Wheelchair Accessible,,Restaurant,,,,https://www.naturfreunde.de/haus/naturfreundehaus-bootshaus-muenchen,
1529,48.0947303,11.5731759,Nauplia-Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:30-14:00",,,https://nauplia-apotheke.de,
4057,48.0974136,11.5196145,Nazar Imbiss,Fully Wheelchair Accessible,,Fast Food,,,,,Fast Food
2045,48.115175,11.6253992,Nefeli,Fully Wheelchair Accessible,,Restaurant,"Tu-Su,PH 17:00-23:00, Mo off",,,https://nefeli.de/,Greek
446,48.1284027,11.6013807,Nepal Haus,Partially Wheelchair Accessible,,Restaurant,"10:00-22:00, PH 10:00-22:00",,,https://nepal-haus.de/,Nepalese
3433,48.1074617,11.5603862,Neptun,Fully Wheelchair Accessible,,,,Artwork,,,
11546,48.1358483,11.5344641,Neraida,Partially Wheelchair Accessible,,Bar,Mo-Su 12:00-24:00,,,,
9531,48.1337834,11.5802878,Nero,Partially Wheelchair Accessible,,Restaurant,Mo-Su 12:00-24:00,,,https://nero-muenchen.de/,Italian
4043,48.1216143,11.5347527,Nestroy Stüberl,Partially Wheelchair Accessible,,Bar,,,,,
6465,48.1283598,11.6023605,Netzwerkfrauen Bayern,Fully Wheelchair Accessible,"Lift, Rolli-Toilette vorhanden, Zugang über Kaufring (4. Etage)",Social_Facility,,,,https://netzwerkfrauen-bayern.de/,
2058,48.187899,11.452893,Neuapostolische Kirche,Fully Wheelchair Accessible,,Place_Of_Worship,,,,,
3104,48.1299346,11.5701561,Neues Arena,Partially Wheelchair Accessible,"1 Stufe am Eingang 10cm, Ausgang durch Eingang",Cinema,,,,https://www.arena-kino.de/,
3977,48.1497356,11.5363845,Neues Maxim,Partially Wheelchair Accessible,1 Stufe,Cinema,"""Spielplan""",,,https://neues-maxim.de/,
233,48.148541,11.5602178,Neues Rottmann,Partially Wheelchair Accessible,,Cinema,,,,https://neuesrottmann.de/,
11473,48.1605059,11.5748004,Neuhauser,Fully Wheelchair Accessible,,Restaurant,"Mo-Fr 10:00-01:00, Sa-Su 09:00-01:00",,,,
3111,48.1592242,11.5405877,Neuhauser Augustiner,Partially Wheelchair Accessible,,Restaurant,Mo-Su 10:00-01:00,,,,
3403,48.1101617,11.5418113,Neuhofer Monopteros,Fully Wheelchair Accessible,,,,Viewpoint,,,
556,48.1310935,11.59968,Neulinger / Cafe Reichshof,Fully Wheelchair Accessible,Cafe einwandfrei zugänglich für Rollstuhlfahrer aber keine behindertengerechte Toilette,Cafe,"Mo-Sa 06:45-19:00, Su 08:00-18:00",,,https://baeckerei-neulinger.de/,
10049,48.1506421,11.5728154,Neumeister Auktionshaus,Fully Wheelchair Accessible,,,Mo-Fr 09:00-17:30,Gallery,,https://www.neumeister.com/de/,
4441,48.142347,11.5511817,Neuraum,Partially Wheelchair Accessible,,Nightclub,"Fr 23:30-05:00, Sa 22:30-05:00",,,https://neuraum.de/,
10703,48.0908361,11.5565401,NeuroZentrum Harlaching,Fully Wheelchair Accessible,,Doctors,"Mo-Fr 08:30-12:00, Mo,Tu,Th 14:00-18:00",,,,
11580,48.0768439,11.5247473,Neuropraxis München Süd,Fully Wheelchair Accessible,,Doctors,,,,https://www.neuropraxis-muenchen.de,
8159,48.1484044,11.4606066,Neurozentrum München-Pasing,Fully Wheelchair Accessible,,Doctors,"Mo,Tu,Th 08:00-18:00, We,Fr 08:00-14:00",,,https://www.neurozentrum-pasing.de/,
6929,48.1489827,11.536319,New Delhi,Partially Wheelchair Accessible,,Restaurant,"Mo-Fr 11:30-14:30, Mo-Sa 17:30-23:30, Su,PH 12:00-23:00",,,https://www.newdelhi-lieferservice.com/,Indian
8157,48.148526,11.4603923,Ni Hao Dim Sum Shop,Partially Wheelchair Accessible,,Fast Food,Mo-Su 11:30-21:00,,,https://www.nihao-2-muenchen-pasing.de/,Asian
2326,48.1305017,11.5700445,NiL,Partially Wheelchair Accessible,,Bar,Mo-Su 15:00-03:00,,,https://www.cafenil.com/,
1777,48.1550866,11.5118925,Nibelungen Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:30-18:30, Sa 08:30-12:30",,,https://www.nibelungen-apo.de/,
7346,48.1526528,11.6198673,Nierenzentrum München-Bogenhausen Arabellapark,Fully Wheelchair Accessible,,Hospital,,,,,
9962,48.1374453,11.5699229,Nigin,Partially Wheelchair Accessible,,Restaurant,"Mo-Su,PH 12:00-24:00",,,,Afghan
11227,48.158477,11.5869061,Nikolaigärtchen,Fully Wheelchair Accessible,,Biergarten,Mo-Su 11:00-20:00,,,,
1156,48.0940511,11.6419605,Nikolaus-Apotheke,Partially Wheelchair Accessible,,Pharmacy,"Mo-Fr 08:00-18:30, Sa 09:00-13:00",,,,
7173,48.1209242,11.5438101,Ninh,Partially Wheelchair Accessible,"WC im Keller, nur Stufen",Restaurant,"Mo-Su 12:00-15:00,18:00-22:00 || ""nach Vereinbarung""",,,https://www.ninh-restaurant.de/,Vietnamese
3637,48.1354749,11.5721454,Niu,Partially Wheelchair Accessible,,Restaurant,,,,,Japanese
1975,48.134761,11.5737265,Noah‘s,Partially Wheelchair Accessible,,Restaurant,,,,,Italian
10263,48.1289563,11.5968714,Noel,Partially Wheelchair Accessible,,Cafe,Tu-Su 09:00-19:00,,,,
12007,48.1439213,11.5597045,Noppakao,Partially Wheelchair Accessible,,Restaurant,Mo-Sa 11:00-21:30,,,,Thai
12642,48.2081989,11.5628765,Nord Grill,Fully Wheelchair Accessible,,Restaurant,,,,,Kebab
2168,48.1612122,11.5887918,NordSüd,Partially Wheelchair Accessible,Stufe deutlich höher als 7 cm.- Straßenbereich erreichbar,Restaurant,"Mo-We 12:00-23:00, Th 12:00-24:00, Fr 12:00-01:00, Sa 09:00-01:00, Su 09:00-23:00",,,,International
1970,48.1351903,11.5766502,Nordsee,Partially Wheelchair Accessible,,Fast Food,"Mo-Sa 09:00-20:00, 01 Apr-30 Sep: Su 11:00-17:00",,,https://www.nordsee.com/de/filialen/detail/store/nordsee-muenchen-viktualienmarkt-249/,Seafood
1437,48.1503872,11.5453365,Nordstern Apotheke,Fully Wheelchair Accessible,,Pharmacy,"Mo-Th 08:00-19:00, Fr 08:00-18:30, Sa 09:00-13:00",,,,
5962,48.1336455,11.5444415,Notting Hill,Fully Wheelchair Accessible,"no entry ramps, toilets unknown",Cafe,"Mo-Fr 07:30-18:00, Sa,Su,PH 10:00-16:00",,,https://nottinghillcafe.de/,"Coffee_Shop,Salad"
1155,48.1293235,11.5889355,Novotel,Fully Wheelchair Accessible,,Parking_Entrance,,,,,
370,48.1293774,11.589306,Novotel München City,Fully Wheelchair Accessible,,,,Hotel,,https://all.accor.com/hotel/3280/index.de.shtml,
10404,48.1455422,11.5389105,Novotel München City Arnulfpark,Partially Wheelchair Accessible,,,,Hotel,,https://novotel.accor.com/de/deutschland/index.shtml,
9070,48.1838105,11.5881871,Nu-Lounge,Fully Wheelchair Accessible,,Restaurant,"Mo-Fr 08:00-18:00, Mo-Su 18:00-03:00 ""Für Firmen-Events und geschlossene Veranstaltungen täglich bis 03:00 Uhr bespielbar""",,,https://www.nulounge.de/,
5704,48.1832875,11.5632444,Nur einmal Leben,Partially Wheelchair Accessible,,Restaurant,Mo-Su 16:00+,,,https://www.nureinmalleben.de/,Greek
4071,48.1558391,11.5126155,Nymphenburger Apotheke,Fully Wheelchair Accessible,,Pharmacy,,,,,
3493,48.1528256,11.5074413,Nymphenburger Bistro,Partially Wheelchair Accessible,,Bar,,,,,Greek
1433,48.1489615,11.5524356,Nymphenburger Hof,Fully Wheelchair Accessible,,Restaurant,"Tu-Fr 12:00-15:00, Tu-Sa 18:00-01:00, PH 01:00+ off",,,https://www.nymphenburgerhof.de/,
